UPC,Item_Number,Quantity_NC,Quantity_AZ,Total,Dealer Price,Sale Price
642230261037,81000348,0,0,0,1289.0,
642230261471,81000350,0,0,0,1209.0,
642230260924,81000351,0,0,0,1289.0,
642230261549,81000361,0,0,0,1249.0,
642230261556,81000363,0,0,0,1349.0,
642230260412,81000364,0,0,0,939.0,
642230261716,81000365,0,0,0,939.0,
642230260429,81000367,0,0,0,939.0,
642230260399,81000368,0,0,0,939.0,
642230257894,81000403,0,0,0,419.0,
642230257900,81000404,0,0,0,419.0,
642230262096,81000470,0,0,0,419.0,
642230259959,81000483,0,0,0,679.0,
642230259966,81000484,0,0,0,749.0,
642230259973,81000485,0,1,1,679.0,
642230259980,81000486,0,0,0,749.0,
642230262997,81000553,5,14,19,859.0,
642230263000,81000554,4,1,5,859.0,
642230263017,81000555,0,0,0,859.0,
642230262119,81000591,0,0,0,729.0,
642230262126,81000592,0,0,0,829.0,
642230262133,81000593,2,1,3,729.0,
642230262140,81000594,0,0,0,829.0,
642230262485,81000625,0,0,0,849.0,
642230262492,81000626,20,5,25,849.0,
642230263338,81000732,4,12,16,679.0,
642230263345,81000733,10,1,11,749.0,
642230265417,81000806,0,0,0,629.0,
642230265424,81000807,0,0,0,709.0,
642230265455,81000810,0,0,0,679.0,
642230265479,81000812,1,3,4,629.0,
642230265509,81000815,4,2,6,709.0,
642230265516,81000816,8,0,8,629.0,
642230265523,81000817,6,1,7,709.0,
642230265530,81000818,20,0,20,709.0,
642230265547,81000819,8,0,8,629.0,
642230265561,81000821,16,10,26,629.0,
642230265578,81000822,18,4,22,709.0,
642230265585,81000823,19,10,29,629.0,
642230265592,81000824,19,9,28,709.0,
642230265608,81000825,0,0,0,629.0,
642230265615,81000826,6,9,15,709.0,
642230266117,81000841,0,0,0,989.99,
642230266131,81000843,0,0,0,989.99,
642230260382,81000092,0,0,0,1299.99,
642230257870,81000401,50,25,75,429.99,
642230257054,81000402,0,0,0,429.99,
642230258464,81000445,0,0,0,1339.99,
642230262072,81000468,0,0,0,429.99,
642230262089,81000469,0,0,0,429.99,
642230261655,81000498,0,0,0,6019.99,
642230262553,81000579,0,0,0,2719.99,
642230262560,81000580,0,0,0,2719.99,
642230262577,81000582,0,0,0,2719.99,
642230262584,81000586,0,0,0,3419.99,
642230262591,81000587,0,0,0,3419.99,
642230263963,81000751,0,0,0,1369.99,
642230254336,206349S,0,0,0,63.99,
642230243958,207339,9,2,11,34.99,
642230243965,214097,5,2,7,34.99,
642230243972,214305,0,1,1,34.99,
642230244092,215957,0,0,0,34.99,
642230247277,215979S,5,8,13,34.99,
642230247284,217439,2,0,2,34.99,
642230244269,227710S,0,5,5,34.99,
642230244320,234269,0,0,0,34.99,
642230256743,50239330,0,0,0,48.99,
642230262850,50255803,4,48,52,34.99,
642230265639,50257859,0,0,0,34.99,
642230265646,50257860,0,0,0,34.99,
642230257924,51000200,5,9,14,24.99,
642230262546,51001080,0,0,0,289.0,
642230262478,51001081,0,0,0,309.0,
642230260016,50254262,0,0,0,36.0,
642230261778,81000544,14,9,23,709.99,
642230261785,81000546,0,16,16,709.99,
642230263888,81000782,0,0,0,639.99,
642230259829,81000477,0,0,0,2629.99,
619835044051,H004MD3,0,0,0,,
619835011039,H001ML,0,0,0,389.99,
619835011077,H001MML,0,0,0,404.99,
619835060136,H006CML,0,0,0,874.99,
619835060143,H006ML,0,0,0,874.99,
619835060150,H006MML,0,0,0,874.99,
619835001009,H001,0,0,0,309.99,
619835011213,H001GG,0,0,0,359.99,
619835004000,H001L,0,0,0,334.99,
619835007001,H001M,0,0,0,444.99,
619835001030,H001ME,0,0,0,499.99,
619835007018,H001MLL,0,0,0,459.99,
619835011008,H001T,0,0,0,404.99,
619835011169,H001TLB,0,0,0,424.99,
619835011084,H001TLP,0,0,0,444.99,
619835010001,H001TM,0,0,0,484.99,
619835011176,H001TMLB,0,0,0,504.99,
619835011091,H001TMLP,0,0,0,524.99,
619835011121,H001TMRP,0,0,0,524.99,
619835011190,H001TMSPR,0,0,0,529.99,
619835011114,H001TRP,0,0,0,444.99,
619835011206,H001TSPR,0,0,0,444.99,
619835011015,H001TV,0,0,0,484.99,
619835017000,H001V,0,0,0,484.99,
619835003003,H001Y,0,0,0,319.99,
619835002006,H002B,0,0,0,254.99,
619835002037,H002BSGB,29,18,47,464.99,
619835008008,H002C,99,49,148,314.99,
619835002013,H002VWP,78,31,109,314.99,284.99
619835012012,H003T,0,0,0,484.99,
619835012005,H003TM,0,0,0,524.99,
619835006004,H004,0,0,0,474.99,
619835016263,H004AB,0,0,0,799.99,
619835016249,H004AE,0,0,0,819.99,
619835016188,H004AF,0,0,0,899.99,
619835016096,H004ES,0,0,0,934.99,
619835016171,H004FM,0,0,0,899.99,
619835016577,H004GBA,0,0,0,1029.99,
619835016331,H004GE,0,0,0,764.99,
619835016119,H004LE,0,0,0,899.99,
619835016003,H004M,0,0,0,529.99,
619835016379,H004MAS,0,0,0,899.99,
619835016423,H004MS2,0,0,0,1029.99,
619835016164,H004S,0,0,0,534.99,
619835016386,H004SAT,0,0,0,969.99,
619835016195,H004SE,0,0,0,709.99,
619835016393,H004SE2,0,0,0,709.99,
619835016300,H004SEM,0,0,0,749.99,
619835016317,H004SEV,0,0,0,764.99,
619835016287,H004SM,0,0,0,579.99,
619835016294,H004SV,0,0,0,589.99,
619835016607,H004SY,0,0,0,534.99,
619835016652,H004TX,0,0,0,819.99,
619835043009,H004V,0,0,0,544.99,
619835044020,H004VL,0,0,0,549.99,
619835016065,H004Y,0,0,0,484.99,
619835015006,H005,6,6,12,244.99,
619835015020,H005MG,19,10,29,244.99,
619835015013,H005S,0,0,0,244.99,
619835018007,H006,0,0,0,809.99,
619835060006,H006C,0,0,0,809.99,
619835060266,H006CD3,0,0,0,1629.99,
619835060297,H006CR,0,0,0,809.99,
619835060235,H006L,0,0,0,829.99,
619835060020,H006M,0,0,0,809.99,
619835060419,H006M327,0,0,0,809.99,
619835060426,H006M41,0,0,0,809.99,
619835060228,H006MLGL,0,0,0,829.99,
619835060303,H006MR,0,0,0,809.99,
619835060280,H006R,0,0,0,809.99,
619835090010,H009B,0,0,0,839.99,
619835090058,H009BWL,0,0,0,1134.99,
619835090089,H009G,0,0,0,784.99,
619835090096,H009GAW,0,0,0,924.99,
619835090102,H009GCC,0,0,0,924.99,
619835090119,H009GL,0,0,0,799.99,
619835090126,H009GWL,0,0,0,1299.99,
619835090140,H009X,0,0,0,804.99,
619835100047,H010B,0,0,0,839.99,
619835100085,H010BWL,0,0,0,1139.99,
619835100146,H010G,0,0,0,784.99,
619835100153,H010GAW,0,0,0,924.99,
619835100160,H010GAWP,0,0,0,989.99,
619835100177,H010GCC,0,0,0,924.99,
619835100184,H010GWL,0,0,0,1299.99,
619835100139,H010X,0,0,0,804.99,
619835100016,H011,0,0,0,2099.99,
619835110039,H011C,0,0,0,2099.99,
619835110046,H011D3,0,0,0,3059.99,
619835100054,H011IF,0,0,0,2429.99,
619835110022,H011R,0,0,0,2099.99,
619835200242,H012CX,0,0,0,804.99,
619835200266,H012G,0,0,0,784.99,
619835200273,H012GAW,0,0,0,924.99,
619835200280,H012GC,0,0,0,784.99,
619835200297,H012GCAW,0,0,0,924.99,
619835200303,H012GCC,0,0,0,924.99,
619835200310,H012GCCC,0,0,0,924.99,
619835200334,H012GCR,0,0,0,784.99,
619835200341,H012GCRCC,0,0,0,924.99,
619835200365,H012GM,0,0,0,784.99,
619835200372,H012GMAW,0,0,0,924.99,
619835200389,H012GMCC,0,0,0,924.99,
619835200402,H012GMR,0,0,0,784.99,
619835200419,H012GMRCC,0,0,0,924.99,
619835200433,H012GRCC,0,0,0,924.99,
619835200143,H012M327,0,0,0,769.99,
619835200099,H012M41,0,0,0,769.99,
619835200150,H012MR327,0,0,0,769.99,
619835200259,H012MX,0,0,0,804.99,
619835200235,H012X,0,0,0,804.99,
619835300003,H014-223,0,0,0,919.99,
619835300010,H014-243,0,0,0,919.99,
619835300027,H014-308,0,0,0,919.99,
619835300096,H014-65,0,0,0,919.99,
619835300164,H014RP-223,0,0,0,949.99,
619835300034,H014S-223,0,0,0,919.99,
619835300041,H014S-243,0,0,0,919.99,
619835300058,H014S-308,0,0,0,919.99,
619835300126,H014S-65,0,0,0,919.99,
619835300157,H014WL-308,0,0,0,1599.99,
619835400062,H015-12,2,0,2,434.99,
619835400222,H015-12S,0,0,0,459.99,
619835400079,H015-20,0,0,0,434.99,
619835400031,H015-223,0,0,0,434.99,
619835400024,H015-243,0,0,0,434.99,
619835400154,H015-3030,0,0,0,434.99,
619835400017,H015-308,0,0,0,434.99,
619835400192,H015-350,0,0,0,434.99,
619835400161,H015-357,0,0,0,434.99,
619835400086,H015-410,0,0,0,434.99,
619835400048,H015-44,0,0,0,434.99,
619835400246,H015-450,0,0,0,434.99,
619835400055,H015-4570,0,0,0,434.99,
619835400093,H015B-12,0,0,0,534.99,
619835400109,H015B-20,0,0,0,534.99,
619835400178,H015B-357,0,0,0,534.99,
619835400116,H015B-410,0,0,0,534.99,
619835400123,H015B-44,0,0,0,534.99,
619835400130,H015B-4570,0,0,0,534.99,
619835400239,H015T-12,0,0,0,559.99,
619835400147,H015Y-20,0,0,0,434.99,
619835400215,H015Y-410,0,0,0,434.99,
619835500038,H018AH-410,0,0,0,804.99,
619835500076,H018BAH-410,0,0,0,874.99,
619835500052,H018G-410,0,0,0,824.99,
619835500069,H018G-410R,0,11,11,784.99,
619835500045,H018X-410,0,0,0,804.99,
619835060457,H024-3030,0,0,0,899.99,
619835060488,H024-35,0,0,0,899.99,
619835060464,H024-3855,0,0,0,899.99,
619835060495,H024-410,0,0,0,899.99,
619835060471,H024-4570,0,0,0,899.99,
619835020000,H027-H9,0,0,0,679.99,
619835020024,H027-H9G,0,0,0,704.99,
619835020031,H027-H9S,0,0,0,704.99,
619835600424,HS-15-16-17,18,0,18,,
000000010009,HM001,19,15,34,13.99,
010524001919,HSG191,14,22,36,16.99,
619835110060,H011CFM,0,0,0,3399.99,
619835011060,H001TER,0,0,0,434.99,
619835011138,H001TMER,0,0,0,524.99,
619835016614,H004AR,0,0,0,999.99,
619835016324,H004RR,0,0,0,869.99,
619835060327,H006CS,0,0,0,859.99,
619835060334,H006MS,0,0,0,859.99,
619835060310,H006S,0,0,0,859.99,
619835060099,H006WL2,0,0,0,1139.99,
619835110077,H011D-25,0,0,0,2949.99,
727962707869,BK22A2,18,10,28,129.99,
727962706756,BK22B1BHBD,99,91,190,144.99,
727962706763,BK22B1BHGPRL,0,27,27,149.99,
727962706770,BK22B1BHWBRN2,0,32,32,149.99,
727962704646,BK22B2,0,4,4,119.99,
727962707128,BK22B2-BBK,19,19,38,124.99,
727962707135,BK22B2-GLD,0,2,2,129.99,
727962706466,BK22B2-SCNGA,99,34,133,134.99,
727962704660,BK22B2GPRL,10,42,52,149.99,
727962704677,BK22B3,0,0,0,119.99,
727962707104,BK22B3-BBK,7,41,48,124.99,
727962707111,BK22B3-GLD,23,48,71,129.99,
727962704691,BK22B3GPRL,60,30,90,149.99,
727962707852,BK22C2,11,6,17,129.99,
727962706749,BK22CH2KIT,0,0,0,194.99,
727962704653,BK22CH2WBRN10,32,47,79,144.99,
727962704684,BK22CH3WBRN10,98,99,197,144.99,
727962707906,BK22Q2,4,1,5,129.99,
727962708620,BK22Q2BHB-ROSES,12,30,42,164.99,
727962708637,BK22Q2BHW-ROSES,99,83,182,189.99,
727962707913,BK22Q3,2,8,10,129.99,
727962707890,BK22S2,15,10,25,129.99,
727962702949,RR22999CH4,37,26,63,164.99,
727962703342,RR22999CH6,11,5,16,164.99,
727962500521,RR22999MB4,11,16,27,169.99,
727962500514,RR22999MB6,51,82,133,169.99,
727962500538,RR22999MB6AS,12,14,26,179.99,
727962707784,RR22A4,0,0,0,129.99,
727962707777,RR22A6,5,0,5,129.99,
727962703366,RR22B16,0,11,11,149.99,
727962706473,RR22B16-SCNGA,99,99,198,159.99,
727962707371,RR22B16BLKPRL,92,66,158,149.99,
727962500200,RR22B4,0,0,0,119.99,
727962707081,RR22B4-BBK,12,16,28,124.99,
727962707746,RR22B4-CLAW,99,61,160,126.99,
727962707098,RR22B4-GLD,42,27,69,129.99,
727962707005,RR22B4-PINUP7,0,12,12,129.99,
727962707029,RR22B4-SNK4,3,35,38,129.99,
727962703359,RR22B4GOLDUSA,0,0,0,119.99,
727962500309,RR22B6,13,19,32,119.99,
727962707067,RR22B6-BBK,45,58,103,124.99,
727962707753,RR22B6-CLAW,99,77,176,129.99,
727962707074,RR22B6-GLD,45,63,108,129.99,
727962706992,RR22B6-PINUP7,22,23,45,129.99,
727962707012,RR22B6-SNK4,16,38,54,129.99,
727962706411,RR22B6-TH,0,0,0,154.99,
727962702901,RR22B6BLKPRL,6,2,8,119.99,
727962703168,RR22B6GOLDUSA,0,0,0,119.99,
727962707807,RR22C4,6,0,6,129.99,
727962707791,RR22C6,1,0,1,129.99,
727962510278,RR22CH4,5,24,29,134.99,
727962707173,RR22CH4-WW3,99,53,152,164.99,
727962707968,RR22CH4-WW5,99,79,178,164.99,
727962503829,RR22CH6,0,0,0,134.99,
727962707043,RR22CH6-WW3,99,89,188,164.99,
727962707951,RR22CH6-WW5,99,87,186,164.99,
727962703618,RR22MB16,35,19,54,179.99,
727962703625,RR22MB16AS,36,0,36,204.99,
727962500118,RR22MB3BH,0,0,0,154.99,
727962500217,RR22MB4,0,0,0,149.99,
727962500316,RR22MB6,0,4,4,149.99,
727962500392,RR22MB6AS,0,0,0,179.99,
727962500415,RR22MB9,99,99,198,169.99,
727962708019,RR22MCH4-WW4,61,28,89,184.99,
727962708880,RR22MCH12-WW7,0,0,0,199.99,
727962503904,RR22MCH4,0,0,0,159.99,
727962503805,RR22MCH6,0,0,0,159.99,
727962708026,RR22MCH6-WW4,99,48,147,184.99,
727962707883,RR22S4,6,0,6,129.99,
727962707876,RR22S6,8,0,8,129.99,
727962707937,RR22T4,5,7,12,129.99,
727962707920,RR22T6,5,11,16,129.99,
727962702994,RR22TT6BLKPRL,22,30,52,144.99,
727962708316,SRR22A4,16,9,25,189.99,
727962708309,SRR22A6,7,8,15,189.99,
727962708255,SRR22BS4PG,30,20,50,179.99,
727962708200,SRR22BS6PG,20,10,30,179.99,
727962708347,SRR22C4,19,8,27,189.99,
727962708286,SRR22C6,8,10,18,189.99,
727962708330,SRR22V4,0,0,0,189.99,
727962708323,SRR22V6,17,10,27,189.99,
727962703717,BR226B16,20,10,30,219.99,
727962707999,BR226B16HS-WW6,41,53,94,284.99,
727962708217,BR226B16HSGLD,6,5,11,254.99,
727962708095,BR226B16HSWB10,55,36,91,279.99,
727962708125,BR226B16HSWB11,52,35,87,284.99,
727962707975,BR226B16HSWB07,21,24,45,284.99,
727962707418,RR22B4WBN42,86,2,88,129.99,109.99
727962707401,RR22B6WBN42,99,74,173,129.99,109.99
727962707654,BR226B16HSWB05,42,55,97,284.99,244.99
727962707760,BK22B2-ROSES,89,16,105,154.99,
727962707739,BK22B2WRN14,0,11,11,129.99,
727962707715,RR22B16WRN14,49,0,49,159.99,
727962707722,RR22B4WRN14,0,9,9,129.99,
727962707425,RR22B16WBN42,0,77,77,159.99,
727962707708,RR22B6WRN14,0,53,53,129.99,
727962704783,RR22CH12-WW1,0,5,5,184.99,
727962703922,BR226B16HS-LS,3,0,3,244.99,
752334340108,34010,2,6,8,151.99,
752334345103,34510,0,0,0,151.99,
752334091604,916,5,0,5,151.99,
752334003805,CF380,49,43,92,139.99,
752334900654,JXP10,0,0,0,159.99,
752334900104,1095TS,0,0,0,324.99,
752334900111,1095TS EDGE,7,9,16,379.99,
752334900128,1095TSCA,4,5,9,387.99,
752334038074,3895TS,0,6,6,264.99,
752334500021,4595TS-HPT,1,16,17,289.99,
752334500083,4595TS4X32,7,7,14,327.99,
752334900258,4595TSCA,10,5,15,354.99,
752334600080,4595TSDD,1,8,9,334.99,
752334500038,4595TSFG-HPT,1,8,9,317.99,
752334600097,4595TSWC-HPT,5,3,8,334.99,
752334099921,995FGFLTS,19,14,33,309.99,
752334099945,995FGTS-HPT,0,14,14,299.99,
752334009951,995TS-HPT,0,0,0,269.99,
752334600219,995TS-19,31,28,59,294.99,
752334009968,995TSCA,0,52,52,334.99,
752334600028,995TSDD-HPT,9,8,17,314.99,
752334099914,995TSFG2XRB-HPT,37,11,48,339.99,
752334401113,995TSRDCT,27,16,43,339.99,314.99
752334600035,995TSWC-HPT,6,9,15,314.99,
752334001016,CLP1095,6,10,16,16.49,
752334002006,CLP3895,84,44,128,16.49,
752334995025,CLP4595RB20,24,13,37,32.99,
752334004536,CLP45P,5,20,25,16.49,
752334995001,CLP995,15,40,55,16.49,
752334995018,CLP995RB20,99,99,198,27.99,
752334000248,CLP9C/380,16,18,34,13.99,
752334600011,FFG,0,1,1,18.99,
752334900548,916FDE-BLK,90,79,169,184.99,
752334900401,4595TS-HPT-FLG,15,0,15,344.99,
752334600134,995TS-FDE,0,5,5,,
752334900395,995TS-FLG,12,0,12,339.99,
743108161623,16162,5,5,10,,
743108241103,24110,4,0,4,,
743108241165,24116,10,3,13,,
743108241202,24120-HOG,11,8,19,,
743108241400,24140-HOG,10,4,14,,
743108241608,24160-HOG,13,9,22,,
743108241622,24162-HOG,15,8,23,,
743108241707,24170-HOG,13,5,18,,
743108241721,24172,11,7,18,,
743108242636,24263,34,23,57,,
743108242735,24273-HOG,19,21,40,,
743108242766,24276,19,23,42,,
743108242773,24277,26,26,52,,
743108242797,24279,48,28,76,,
743108243633,24363,31,15,46,,
743108243664,24366,54,36,90,,
743108243671,24367,47,26,73,,
743108243732,24373,33,17,50,,
743108243763,24376,40,23,63,,
743108243770,24377,45,27,72,,
743108340264,34026,1,2,3,,
743108340561,34056,0,0,0,,
743108345597,34559,33,19,52,,
743108345795,34579,16,3,19,,
743108347744,34774,10,0,10,,
743108347768,34776,10,9,19,,
743108351291,35129,3,0,3,,
743108351789,35178,5,4,9,,
743108357774,35777,6,10,16,,
743108357781,35778,0,0,0,,
743108357798,35779,1,0,1,,
743108358641,35864,20,12,32,,
743108358696,35869,20,8,28,,
743108358740,35874,30,15,45,,
743108358764,35876,0,0,0,,
743108363201,36320-HOG,34,20,54,,
743108363225,36322-HOG,12,5,17,,
743108363232,36323,25,14,39,,
743108363300,36330,23,21,44,,
743108363324,36332,16,5,21,,
743108363331,36333,4,15,19,,
743108363607,36360,34,22,56,,
743108363638,36363,30,18,48,,
743108363706,36370,44,20,64,,
743108363737,36373,34,5,39,,
743108365304,36530,5,0,5,,
743108365328,36532,9,6,15,,
743108365700,36570,40,20,60,,
743108365724,36572,18,2,20,,
743108371756,37175,0,5,5,,
743108373200,37320-HOG,11,8,19,,
743108373224,37322,13,6,19,,
743108540008,54000,6,0,6,,
743108540107,54010,0,0,0,,
743108540305,54030,22,16,38,,
743108540329,54032-HOG,26,7,33,,
743108540565,54056,11,4,15,,
743108540961,54096,0,0,0,,
743108541500,54150-HOG,18,6,24,,
743108541562,54156-HOG,22,9,31,,
743108641200,64120-HOG,28,22,50,,
743108641231,64123,24,10,34,,
743108641330,64133,14,8,22,,
743108641361,64136,19,16,35,,
605930625455,LE117-GR,4,4,8,291.99,
605930625523,LE117-IR,0,2,2,,
605930625516,LE117-R,2,2,4,,
605930625462,LE221-GR-IR,1,0,1,532.89,
605930625561,LE221-RD-IR,1,1,2,,
605930625479,LE321-GR,2,0,2,766.49,
605930625592,LE321-RD,0,0,0,,
605930625486,LE420-GR,0,0,0,875.99,
605930624601,LS117G,2,0,2,213.2,
605930624625,LS117IR,4,1,5,186.29,
605930624618,LS117R,1,2,3,186.29,
605930624632,LS221G,1,0,1,,
605930624649,LS221R,1,1,2,358.79,
605930624656,LS321G,3,1,4,569.24,
605930624663,LS321R,0,0,0,531.29,
605930624670,LS420G,0,0,0,641.69,
810047071747,P.ID,22,9,31,79.34,
810047072485,P.ID HC,0,0,0,117.29,
810047072294,P.ID-DUAL,2,0,2,165.59,
810047071754,P.ID-PLUS,0,0,0,117.29,
810047071730,RMLT-GR,0,0,0,102.19,
810047071532,507C-PIC-MOUNT,65,50,115,13.79,
810047071075,509PLT-0.82-PIC,0,0,0,27.59,
810047071082,509PLT-1.63-PIC,1,4,5,41.39,
810047071051,509PLT-507C,6,3,9,27.59,
810047071006,509PLT-CZP10,12,9,21,27.59,
810047071037,509PLT-FN509,0,0,0,27.59,
810047071044,509PLT-FNX45,0,0,0,27.59,
810047071020,509PLT-MOS9MM,99,0,99,27.59,27.59
605930624960,510C-SPACER,0,0,0,13.79,
605930625721,HS510C/HM3X,90,22,112,,
810047071228,AEMS-RD,82,53,135,315.99,
810047071549,AEMS-GR,62,10,72,339.69,339.69
810047071235,AEMS/CORE110101,18,10,28,236.99,236.99
810047071556,AEMS/CORE120101,48,61,109,248.84,248.84
810047071655,AEMS-LOW-MOUNT,0,0,0,20.69,
810047072935,DRS-NV,0,0,0,789.99,
810047072249,EPS-CARRY-GR-2,0,0,0,272.54,
810047072287,EPS-CARRY-GR-6,0,0,0,272.54,
810047071594,EPSCARRY-GR-MRS,0,0,0,339.69,
810047072225,EPS-CARRY-RD-2,0,0,0,260.69,
810047072263,EPS-CARRY-RD-6,0,0,0,260.69,
810047071570,EPSCARRY-RD-MRS,0,0,0,315.99,
810047072232,EPS-GR-2,0,0,0,272.54,
810047072270,EPS-GR-6,0,0,0,272.54,
810047071587,EPS-GR-MRS,0,0,0,339.69,
810047072218,EPS-RD-2,88,49,137,260.69,
810047072256,EPS-RD-6,0,0,0,260.69,
810047071563,EPS-RD-MRS,0,0,0,315.99,
605930625158,HE403B-GR-FDE,46,44,90,143.07,
605930624793,HE403B-GR,17,0,17,143.07,
605930624809,HE403C-GR,27,6,33,164.24,
605930625387,HE403R-GD,3,4,7,143.07,
810047071259,HE407C-GR-X2,66,39,105,189.79,
810047071372,HE407K-GR-X2,99,44,143,175.19,
605930624823,HE503CU-GR,16,73,89,216.07,
605930625394,HE503R-GD,0,0,0,208.77,
810047071280,HE507C-GR-X2,99,13,112,248.19,
810047072911,HE507COMP-GR,0,0,0,291.99,
810047071389,HE507K-GR-X2,99,99,198,233.59,
810047071273,HE508T-GR-X2,27,22,49,,
810047071242,HE508T-RD-X2,40,16,56,291.99,
605930625868,HE509T-GR-X2,0,0,0,,
810047071600,HE509T-RD-X2,13,36,49,313.89,
605930624878,HE510C-GR,47,44,91,248.19,
605930624885,HE512T-GR,0,0,0,386.89,
605930624748,HE512T-RD,0,0,0,364.99,
605930624892,HE515CM-GR,5,1,6,277.39,
605930624915,HE515CT-GR,6,4,10,335.79,335.79
605930625004,HE515CT-RD,0,0,0,313.89,
605930624908,HE515GM-GR,3,4,7,255.49,
605930624922,HE515GT-GR,1,1,2,313.89,
605930625011,HE515GT-RD,2,1,3,291.99,
605930624939,HE530C-GR,0,0,0,386.89,
605930624519,HE530C-RD,0,0,0,364.99,
605930624946,HE530G-GR,0,0,0,364.99,
605930624526,HE530G-RD,2,1,3,343.09,
605930625271,HM3X,69,39,108,137.99,137.99
810047071150,HM3XT,16,13,29,,
760921087428,HS403B,22,35,57,124.19,
605930624762,HS403B-FDE,28,9,37,124.19,124.19
760921087374,HS403C,22,1,23,,
605930625295,HS403R,26,21,47,124.19,
810047071181,HS407C-X2,61,41,102,169.04,
810047071204,HS407K-X2,99,97,196,155.24,
605930624540,HS503CU,29,8,37,180.08,
605930625301,HS503R,14,4,18,175.94,175.94
810047071174,HS507C-X2,99,53,152,213.89,
810047072928,HS507COMP,0,0,0,255.29,
810047071211,HS507K-X2,99,96,195,204.23,
605930624571,HS510C,99,99,198,213.89,
605930624953,HS510C-FDE-G,41,34,75,248.19,
605930624991,HS510C-FDE-R,36,13,49,213.89,
605930624700,HS515CM,1,7,8,241.49,
605930624717,HS515GM,2,2,4,220.79,
760921087671,HSCQD1,0,0,0,41.39,
810047071167,KPLT-507C,0,0,0,27.59,
810047071129,KPLT-CZP10C,13,10,23,27.59,
810047071112,KPLT-FN509,0,0,0,27.59,
810047071136,KPLT-MOS9MM,0,0,0,27.59,
810047072898,SCRS-GR-2,0,0,0,178.84,
810047072874,SCRS-GR-MRS,0,0,0,218.99,
810047072904,SCRS-RD-2,0,0,0,167.89,
810047072881,SCRS-RD-MRS,0,0,0,197.09,
810047072836,SCS-320-GR,0,0,0,315.99,
810047071679,SCS-M-GR,0,0,0,276.49,
810047072645,SCS-MP2-GR,99,99,198,276.49,
810047072850,SCS-PDP-GR,0,0,0,276.49,
810047072638,SCS-VP9-GR,0,0,0,276.49,
026285510324,1202,29,8,37,1.02,
026285510331,1203-HOP,99,0,99,1.02,
026285510348,1204,2,14,16,,
026285515114,1204S,35,14,49,5.19,
026285510355,1205,36,15,51,1.02,
026285511055,1218,90,31,121,2.39,2.39
026285513851,1305P,0,14,14,1.19,
026285513899,1308P,10,10,20,1.19,
026285513837,1314P,12,6,18,1.49,
026285000948,24002D,12,2,14,8.29,
026285001297,24002VD,2,23,25,11.19,
026285000955,24003D,0,0,0,8.29,
026285001303,24003VD,27,37,64,11.19,
026285000962,24004D,6,2,8,8.29,
026285001310,24004VD,2,13,15,11.19,
026285000993,24011D,0,0,0,8.29,
026285001327,24011VD,26,11,37,11.19,
026285001044,24015D,3,1,4,8.29,
026285001358,24015VD,7,11,18,11.19,
026285001150,24033D,0,0,0,8.29,7.99
026285001419,24033VD,6,8,14,11.19,9.99
026285001174,24035D,0,0,0,8.29,7.99
026285001426,24035VD,1,7,8,11.19,9.99
026285001099,24090D,4,2,6,8.29,
026285012545,FEPKD30,0,15,15,24.99,
090255713763,95200-HRN,0,0,0,23.49,
090255713770,95210-HRN,0,0,0,24.99,
090255954302,95430,0,1,1,104.99,
090255981537,98153,0,0,0,35.99,
090255981728,98172,0,0,0,179.99,
090255982107,98210,2,4,6,199.99,
090255982152,98215,0,0,0,209.99,
682146878318,HCRACF65CUSA,7,10,17,1699.99,
682146878325,HCRACF65CUSG,5,3,8,1699.99,
682146878110,HCSL308KAC,2,2,4,919.99,
682146878127,HCSL308KOT,6,4,10,919.99,
682146892178,HCSL65CRKAC,7,3,10,919.99,
682146892185,HCSL65CRKOT,3,4,7,919.99,
682146398663,HGP2243B,1,4,5,569.99,
682146398670,HGP2243G,0,0,0,569.99,
682146398472,HGP2250B,0,0,0,569.99,
682146398489,HGP2250G,0,0,0,569.99,
